ID	logFC	t	P.Value	adj.P.Val	B
1837	CSNK1D	0.542455626292594	6.70504911645178	6.43620313108564e-10	2.74222359828718e-09	11.9705049209117
3494	EP400	0.591275542640172	6.70504458768451	6.43634939684451e-10	2.74222359828718e-09	11.9704826383246
884	RPS6KA3	-0.687529582793683	-6.70230158565783	6.52554590119541e-10	2.77685627464635e-09	11.9569877097245
4488	UBE2J1	-0.965249053185424	-6.70228122420108	6.52621255406385e-10	2.77685627464635e-09	11.9568875456669
836	RAB32	-0.954416505507858	-6.70053482313675	6.58364225422155e-10	2.79945287185415e-09	11.9482970036557
2185	UPF1	0.656536061426864	6.70035886550384	6.5894561453863e-10	2.80008648277701e-09	11.9474315259906
2202	CDK9	0.554830565105033	6.69794390151967	6.66976406354546e-10	2.83235357872265e-09	11.9355541763687
3976	SEPT6	1.18787877031853	6.69739271198554	6.68822849199251e-10	2.83833340197533e-09	11.9328435770549
5818	RECQL4	1.82423057205676	6.69541142271664	6.75501786797862e-10	2.86378761053767e-09	11.9231009918549
1427	GCA	-0.877712003669419	-6.69535135760564	6.75705291677203e-10	2.86378761053767e-09	11.9228056548012
2216	PGM5	-1.18439758142559	-6.69490559461811	6.77217461091087e-10	2.86831934468664e-09	11.9206138995441
15	MMP7	-2.92486570462502	-6.69465931933821	6.78054337259009e-10	2.86998685496036e-09	11.9194030268922
3641	ARTN	1.04573164023228	6.69086533774722	6.9107655937945e-10	2.92319516560504e-09	11.9007515982579
1064	DMBT1	1.67770748923221	6.68649020154205	7.06400249919450e-10	2.98606267524697e-09	11.879249271557
4408	IGJ	-2.96553357127531	-6.68374494161033	7.16186152075238e-10	3.02545435149331e-09	11.86576057526
3831	PRPF38B	-0.603724940069614	-6.68188818948958	7.2288057682644e-10	3.0517435564068e-09	11.8566389767356
4273	TIMM50	0.440655857928068	6.67938681465453	7.31996913000481e-10	3.08821629224177e-09	11.8443524270659
4872	PSMD12	-0.545157324576625	-6.6766232364696	7.42200854489803e-10	3.12922704015362e-09	11.8307804449309
4267	HNRNPA0	0.907651143017487	6.67458411040383	7.49819810865302e-10	3.15929284005446e-09	11.8207679368556
5585	DUSP9	0.798835606460184	6.67418299524743	7.51327592763117e-10	3.16358744521063e-09	11.8187985506095
5506	HOXB3	1.01934359102209	6.67231303596549	7.58396316781935e-10	3.1912765090837e-09	11.8096181940977
6110	NAB2	0.626566527420753	6.66759312135747	7.76531595807278e-10	3.2654666327584e-09	11.7864516347275
762	STRBP	0.735105774997955	6.66694789062196	7.79043788375891e-10	3.27390497957318e-09	11.7832852699472
3520	SEPT7	-0.569985833943421	-6.6664753819628	7.80888578094789e-10	3.27952946286761e-09	11.7809666013533
6166	ANKS3	0.70393138348745	6.66595041385741	7.8294323949894e-10	3.28602749124766e-09	11.7783905966026
1188	BCCIP	-0.973974304377799	-6.66270004864748	7.95784105563376e-10	3.33775768628784e-09	11.7624432488021
95	KITLG	-1.10940730624298	-6.66226294060537	7.97526722723722e-10	3.34290165460118e-09	11.7602989318987
4821	PYCRL	0.804731697341062	6.66128595684804	8.01435290290489e-10	3.35711186282096e-09	11.7555063893588
621	PVRL1	0.900392801213855	6.65993008469914	8.06891002672105e-10	3.37778030594994e-09	11.7488557740751
1110	BAZ1A	-0.734024289591141	-6.65561117949151	8.24514789378397e-10	3.44932672869154e-09	11.7276755664545
2941	MBD3	0.767919141094521	6.651048565083	8.43545813802934e-10	3.52666409954022e-09	11.7053071793794
3941	POMT2	0.696675820515841	6.64961328742447	8.49621632909617e-10	3.54977399659528e-09	11.6982721632453
327	CTSL1	-0.805437870681775	-6.64948230695478	8.50178245581037e-10	3.54980936065944e-09	11.6976301976649
3777	LUC7L	0.91401567439098	6.6469242232758	8.61121480350343e-10	3.59318473372991e-09	11.6850936266077
84	GTF2B	-0.68746714765951	-6.64629526994937	8.63833304827364e-10	3.60217931877785e-09	11.6820116196922
6029	MAST3	0.748269920389375	6.64433166607406	8.72354021767686e-10	3.63536978440639e-09	11.6723904179054
5846	ITFG2	0.528189019972345	6.6424589868309	8.80557445133203e-10	3.6671961509213e-09	11.663215968967
3609	RPS10	-0.486747418861117	-6.64229393110725	8.8128412563124e-10	3.66786375166318e-09	11.6624074021717
6465	SOX7	1.02618609357837	6.64204011256269	8.82402751696781e-10	3.67016070647935e-09	11.661164026883
6346	URGCP	0.595714012495752	6.63436826270607	9.16883369208116e-10	3.81112753465453e-09	11.6235926455744
2489	MAP2K3	0.623841157708146	6.63414329371331	9.17914293279215e-10	3.8129653388558e-09	11.6224912122387
217	DDX21	-0.806146523845531	-6.63194675373878	9.28040277828028e-10	3.8525569482143e-09	11.6117380213835
2158	TIMM23	-0.634333049587957	-6.63012962020367	9.36500469609273e-10	3.8851870859639e-09	11.6028434872009
43	EZH2	1.10268421444062	6.62861506947935	9.43610021330361e-10	3.91217573504188e-09	11.5954309175584
1602	SMG5	0.805322271606629	6.62645300849622	9.53851471809111e-10	3.95210629010608e-09	11.5848506624668
1263	ZNHIT3	-0.60459549915231	-6.62395608454905	9.65815682513054e-10	3.99911915598116e-09	11.5726337483001
3718	TRIP12	-0.598365792006696	-6.62378610993258	9.66635492108288e-10	3.99995619609794e-09	11.5718021778628
2368	SNAPC4	0.643056535304724	6.6224586380131	9.73061729598566e-10	4.02397685879969e-09	11.5653081051237
2952	DYSF	0.868925609171439	6.61712899375584	9.99289474258346e-10	4.12980129884942e-09	11.5392413514558
5634	MAGED2	-0.80778386162179	-6.61543273860155	1.00778235853564e-09	4.16224397568673e-09	11.5309472185519
5173	GSTZ1	-0.788930728348326	-6.61334967898757	1.01830940520615e-09	4.20304124162843e-09	11.5207631139462
5291	UBE2Z	0.487661328079584	6.61233535065188	1.02347467201876e-09	4.22167004840351e-09	11.5158045992376
6082	NMT2	-0.686128315387072	-6.61056671199615	1.03254302896651e-09	4.25636451660542e-09	11.507159521322
5578	YIPF5	-0.771895306742918	-6.60912905158253	1.03997273813859e-09	4.28426428256075e-09	11.500133066516
2214	DMD	-1.16820127632511	-6.59762073269374	1.10137926380437e-09	4.53393924212216e-09	11.4439131567881
4928	VPS72	0.457690288541876	6.59751136323793	1.10197967373383e-09	4.53393924212216e-09	11.4433790931914
556	SERPINF2	0.972333972021691	6.59498734277758	1.11592596865874e-09	4.58840417335493e-09	11.4310551803144
6052	PAAF1	-0.625818014763214	-6.59465626864502	1.11776816677807e-09	4.59306259394338e-09	11.429438826859
5234	MID1IP1	0.625981118692682	6.59176780423615	1.13396828279629e-09	4.65667634710764e-09	11.4153385478478
6217	VRK2	-0.668686119722783	-6.59130121544816	1.13660681618509e-09	4.66440120148096e-09	11.4130611314923
3042	PEX1	-0.503119833604526	-6.59118059264658	1.13728991617332e-09	4.66440120148096e-09	11.4124723849814
5739	C20orf30	-0.605301607143709	-6.58986677447448	1.1447564943036e-09	4.69205256779119e-09	11.4060601162199
1070	KDM6A	-1.0170644460016	-6.58922074205323	1.14844568751341e-09	4.70360797194693e-09	11.4029072899581
3493	CDH10	-1.85318907185443	-6.58911889062643	1.14902838351143e-09	4.70360797194693e-09	11.4024102387722
3059	COL8A1	-1.24744104766834	-6.58788956725958	1.15608443978984e-09	4.72950273662601e-09	11.3964112333768
2465	PKP3	0.841252981703126	6.58745205595267	1.15860596313107e-09	4.7368258947202e-09	11.3942763397337
5091	NT5C2	-0.597816170120418	-6.58522694272595	1.17151424557555e-09	4.78356689548411e-09	11.3834196536671
1716	NLK	0.662005335345991	6.58522665570735	1.17151591974024e-09	4.78356689548411e-09	11.3834182533698
5314	CTH	-0.937890304842558	-6.58373161126021	1.18026854290013e-09	4.81626911393902e-09	11.3761246720899
6265	ARL4C	1.00913577092721	6.58336794487871	1.18240733654713e-09	4.81913079313412e-09	11.3743506432844
3498	ARID1A	0.599964026326733	6.58335931670017	1.182458126975e-09	4.81913079313412e-09	11.3743085540735
2782	COL1A1	1.1337945315476	6.58154624050416	1.19317882585707e-09	4.85976482783041e-09	11.365464750835
5379	C3AR1	-1.03548798354103	-6.57587162437009	1.22735633100036e-09	4.9958262725068e-09	11.3377926805114
757	IKBKB	0.793687032795165	6.57421916568321	1.23748920935431e-09	5.03390711041363e-09	11.3297366647828
2067	STRADB	-0.85140901648205	-6.57123109351171	1.25602204648838e-09	5.1060883697795e-09	11.3151717633971
1542	BCR	0.661196519608523	6.56913782426662	1.26916789949137e-09	5.15629317258851e-09	11.3049703276176
5382	SAP30BP	0.478170982258385	6.56894502858502	1.27038547211825e-09	5.15800396077603e-09	11.3040308263381
3695	STAG2	-0.754861335408811	-6.56601418911704	1.28903728798146e-09	5.23045455950374e-09	11.2897503497876
5703	CCDC47	-0.699740268738958	-6.56491694350477	1.29608942322984e-09	5.25577652150059e-09	11.2844048197473
6410	CD33	-1.0792384408143	-6.56445301684264	1.29908257359184e-09	5.26461748847357e-09	11.2821448036485
4004	SUZ12	0.440531146381784	6.56202042473117	1.31488907837994e-09	5.32534188341995e-09	11.2702956971147
5531	TASP1	-0.599612577105691	-6.5582355048939	1.33986075064006e-09	5.42308638821566e-09	11.2518636147456
937	BTG2	-1.37912507127047	-6.55674087820388	1.34985014792198e-09	5.460105907522e-09	11.244586375673
4819	ADSSL1	0.850815379064159	6.55363490792425	1.37084457803301e-09	5.54156647149924e-09	11.2294661561807
3086	PML	0.546396174071449	6.55219598321487	1.38067967353831e-09	5.57784252391397e-09	11.2224624714743
1706	YTHDC1	-0.577556565883564	-6.54645717763228	1.42060169859476e-09	5.73554650879031e-09	11.1945373083071
3323	RPL11	-0.594836811005368	-6.54620615373049	1.42237369927798e-09	5.73912278911166e-09	11.1933160886333
4779	LDHB	-1.34220487276786	-6.54535021825121	1.4284322329168e-09	5.7599795394578e-09	11.1891521714581
876	ACP1	-0.591382101872883	-6.54101821682169	1.45948785374139e-09	5.8815453272117e-09	11.1680820612297
3531	NASP	0.646703755514989	6.54003818213148	1.46660545683318e-09	5.90655282242019e-09	11.1633162726396
6272	ATPAF2	0.575117458434095	6.53969234719286	1.4691252822515e-09	5.91302382092025e-09	11.1616346018262
5536	IDH1	-1.0191779326508	-6.5374545021854	1.48553421651336e-09	5.97535378021148e-09	11.1507538028874
3308	MLLT6	0.616366132073572	6.53663973035554	1.49155328663785e-09	5.99584052406375e-09	11.1467926835999
3799	LGALS3	-1.33855632274476	-6.53343015868677	1.51549867247597e-09	6.08831848818508e-09	11.1311912494743
4270	NT5M	0.765346653138645	6.52921508974509	1.54752242217757e-09	6.21311544080715e-09	11.1107078021875
4661	FAM173A	0.526164484445652	6.52742269475491	1.56134143613685e-09	6.26471322207077e-09	11.1019994573308
1883	CASP10	1.21538733400276	6.52635331720858	1.56964401904872e-09	6.29330948768893e-09	11.09680444047
350	OSBP	0.664785176179745	6.52625468245034	1.57041200310459e-09	6.29330948768893e-09	11.0963252953117
5795	MRPS31	-0.555417811111621	-6.52397712375481	1.58824882949982e-09	6.36085307349464e-09	11.0852624083883
4603	AKT2	0.62457237581093	6.52207694760497	1.60328293250886e-09	6.41709534667947e-09	11.0760340274316
5671	GLYATL1	-2.17579383458398	-6.5218240705953	1.60529423571265e-09	6.42117694285059e-09	11.0748060049339
3820	TFPT	-0.722741130994589	-6.521342842668	1.60912864530298e-09	6.42857324166534e-09	11.0724691272995
4670	HBB	2.00847328973989	6.52134284038859	1.60912866348665e-09	6.42857324166534e-09	11.0724691162307
2902	MAPKBP1	0.615058157675738	6.51776495379611	1.63792179102513e-09	6.53956937033214e-09	11.0550972575294
4489	LZTR1	0.682252398803624	6.51597218735434	1.6525396067909e-09	6.59386721723838e-09	11.0463945018962
1763	ITGB8	-1.10082983336655	-6.51516413481129	1.65917027751486e-09	6.61624797856296e-09	11.0424722933278
1067	GIPC1	0.666042392399108	6.51129764663462	1.69126258313074e-09	6.73592649960313e-09	11.0237079991671
6264	GIPC1.1	0.666042392399108	6.51129764663462	1.69126258313074e-09	6.73592649960313e-09	11.0237079991671
89	KIT	-1.36807374053322	-6.50952521768056	1.70617783208754e-09	6.79115405076762e-09	11.0151081035231
804	SCARB1	0.793725980247562	6.50882372579907	1.71211675154651e-09	6.81060693059902e-09	11.0117047508962
740	XRN2	-0.736463697637976	-6.50779669318717	1.72084852921266e-09	6.84113878157226e-09	11.0067223285103
4356	CEBPD	1.28151239385543	6.50497130951179	1.74509701130896e-09	6.93328113204713e-09	10.9930175722682
6310	ADM	1.80903935360277	6.50252014948678	1.76640650456564e-09	7.01364103222998e-09	10.9811303611413
1113	ZNF592	0.51174017345844	6.50018055150729	1.78698537606297e-09	7.09100324472046e-09	10.9697862159639
1505	VAMP2	0.695401980829717	6.49291352267399	1.85242477786095e-09	7.34617444055573e-09	10.9345628200334
4099	SETBP1	-0.768322095766067	-6.49169621478594	1.86361530517965e-09	7.38602981416365e-09	10.9286643874335
3868	ICOSLG	0.667574397655202	6.49030070512506	1.87652603976048e-09	7.42810674418637e-09	10.9219031461868
3869	ICOSLG.1	0.667574397655202	6.49030070512506	1.87652603976048e-09	7.42810674418637e-09	10.9219031461868
4040	RTN4IP1	-0.665004215998517	-6.48563029657558	1.92037972036117e-09	7.59705502080569e-09	10.899280184308
5507	HOXB4	1.06862409007867	6.48428843046687	1.93316523645271e-09	7.64296585547482e-09	10.8927817975268
1309	TOPORS	-0.61058455068095	-6.48249500214138	1.9503844409121e-09	7.70633901119386e-09	10.8840976113268
2351	BECN1	-0.476293115923746	-6.48092912783743	1.96554243501916e-09	7.76149561535615e-09	10.8765162528698
5067	MXD3	0.788533611742218	6.48008919261512	1.97372098594823e-09	7.78904150213328e-09	10.8724499798094
525	HERC1	-0.466575484488772	-6.47623515772298	2.0116804386611e-09	7.93400884334303e-09	10.8537952279715
3867	SPTLC1	-0.711476196881062	-6.47598748395465	2.01414431138319e-09	7.93889139410686e-09	10.8525965939738
3756	MARCO	1.281719695823	6.4754975555947	2.0190269134797e-09	7.95329579786773e-09	10.8502256185173
2485	IARS	-0.67612734774567	-6.4742940374987	2.03107071413527e-09	7.99587473844377e-09	10.8444016460479
4067	GCAT	-0.919840762056402	-6.47393980437969	2.03462905492728e-09	8.00501686495085e-09	10.8426875692293
4072	INVS	0.592454378693003	6.46963073869128	2.07840970181351e-09	8.17230189978402e-09	10.8218403742323
1911	UQCRC2	-0.501296424799976	-6.4629194367543	2.14845371028296e-09	8.44258873045657e-09	10.7893847485381
2545	TFAM	-0.653704433812992	-6.45840448383522	2.19687916272868e-09	8.62764673003693e-09	10.7675598940267
5529	ALDOA	0.923591805114244	6.45766852891698	2.20487404371316e-09	8.65379654974935e-09	10.7640030678702
1053	CD47	-0.850659588961344	-6.45700002506037	2.2121610406761e-09	8.67713803720075e-09	10.7607724013136
4135	MTMR9	-0.658541235718699	-6.45613620590293	2.2216122320443e-09	8.70893511786859e-09	10.7565980814776
6184	KANK1	-0.855762860483989	-6.45540983382633	2.22959039201184e-09	8.73492279411292e-09	10.7530881734412
4846	ITPR3	0.974181655490465	6.45427927358642	2.24206420590482e-09	8.77848113509046e-09	10.7476255710499
3368	OAT	-1.31974293867917	-6.4455166012963	2.34110694271941e-09	9.16073024836912e-09	10.7053023616722
5610	ASNS	0.677316042947962	6.44431097619905	2.35506710902678e-09	9.2057173457436e-09	10.6994814776997
6191	TMEM161A	0.620281416500116	6.44427828170181	2.35544682549369e-09	9.2057173457436e-09	10.6993236327258
5482	XBP1	-1.08474010049632	-6.44262221889317	2.37475962075994e-09	9.27415541727584e-09	10.6913288836342
844	LASP1	0.699531279879205	6.44253149858002	2.37582208728546e-09	9.27415541727584e-09	10.6908909547977
3833	EML3	0.925069830961075	6.43896280136451	2.41799052102144e-09	9.43307627357521e-09	10.6736664063849
62	TYRO3	0.755684394027769	6.43863364054404	2.42191690995399e-09	9.44202928786749e-09	10.6720779276099
6159	KDM2A	0.584262521971122	6.43852606681103	2.42320146331621e-09	9.44202928786749e-09	10.6715588022459
2792	TWSG1	-1.03148788704956	-6.43819170335452	2.4271984344358e-09	9.45191645304042e-09	10.6699452707155
5987	MARCH5	-0.768951978842344	-6.43763742567873	2.43383857359959e-09	9.47207848715802e-09	10.6672705943559
5413	MPL	-0.876436749994517	-6.43676306749469	2.44434963312543e-09	9.50727220667886e-09	10.6630515952332
3207	PSMB1	-0.448340497334288	-6.43060982761191	2.51959660908973e-09	9.79406220916272e-09	10.6333686676414
1720	SHOC2	-0.724349234479231	-6.43029315010996	2.52353037990447e-09	9.80346895036673e-09	10.6318414106787
3388	RALY	0.526994839456677	6.42614380862362	2.57563624442454e-09	9.99989227751397e-09	10.6118336057613
1368	NAE1	-0.623566782161561	-6.42564524068565	2.58196799721587e-09	1.00184689933912e-08	10.6094299798298
2801	COPE	0.748447071196284	6.42544951352719	2.5844578999277e-09	1.00221253652286e-08	10.6084863927035
186	TPM1	-0.721870189118392	-6.42127303209562	2.63815574963629e-09	1.02242349698651e-08	10.5883552577469
6295	SNX13	-0.560221460583771	-6.41915533698473	2.66580199965969e-09	1.03251996111221e-08	10.5781501956295
656	KCNAB1	-1.63076708443249	-6.41868750238225	2.67194792296869e-09	1.0342818140553e-08	10.5758959502475
93	PTPN6	0.634908095630327	6.4158654252816	2.70931871945222e-09	1.04812114857662e-08	10.5622995951245
3857	RAB11FIP4	0.997749610701061	6.41135782191042	2.77008091945691e-09	1.07098770354645e-08	10.5405887785043
720	POLD3	0.691445875423455	6.40531616014227	2.85363292855961e-09	1.10263286666778e-08	10.5115010838954
3742	CSDE1	-0.49441186026454	-6.40472352346296	2.8619612203088e-09	1.10519146468216e-08	10.5086485580991
6198	SDHB	-0.808224432511415	-6.40377845528705	2.87529179321197e-09	1.109677571683e-08	10.5040999528818
2059	FYN	0.889415271545289	6.40182702331154	2.90301145197629e-09	1.11970828844541e-08	10.4947087845448
623	PARP1	0.482668704142316	6.40124909769554	2.9112711838783e-09	1.12222572540452e-08	10.4919278201202
1133	ALS2CL	0.831184228352311	6.39914346781922	2.94156128223441e-09	1.13255355908145e-08	10.4817966368456
5445	ALS2CL.1	0.831184228352311	6.39914346781922	2.94156128223441e-09	1.13255355908145e-08	10.4817966368456
5027	ZNF446	0.4987679345037	6.39872351349038	2.94763948825996e-09	1.1342194489585e-08	10.4797762361907
3094	MYOC	-2.41162475147847	-6.39681713068151	2.97538748203199e-09	1.14421670627311e-08	10.4706054578095
5012	C19orf43	0.414413977091819	6.39619679962355	2.98447197744283e-09	1.14702911133055e-08	10.4676216087435
3838	CLASP1	0.483575879617858	6.39507677458963	3.00094356401884e-09	1.15267559434081e-08	10.46223455151
5383	LOH12CR1	0.608909074914926	6.39226970925224	3.04262013959392e-09	1.16799099134619e-08	10.4487352949076
2496	PCM1	-0.694275967564926	-6.38978767801971	3.07994568022322e-09	1.1816189706828e-08	10.4368016009809
4256	GALNT12	-1.71914834085134	-6.38858568813318	3.09818336880799e-09	1.18791210754296e-08	10.4310232229727
1651	MEF2C	-1.213447842408	-6.38805716757873	3.10623620814638e-09	1.19029501088497e-08	10.4284826151281
891	RPS6KA1	0.679124134378619	6.38745589447167	3.11542262695915e-09	1.19310922130026e-08	10.4255924121527
5814	FAM100A	0.81955346630616	6.3837809313113	3.17215438607829e-09	1.21411771892689e-08	10.4079305341381
4174	TSEN15	-0.672563075078939	-6.38348380558416	3.17678545220164e-09	1.21517203712096e-08	10.4065027695666
3675	RAB11FIP5	0.63023340882859	6.38326229677656	3.18024227035332e-09	1.21577620677734e-08	10.405438385123
4992	NME7	-0.862059366582895	-6.38173318564514	3.20420655584365e-09	1.22421484694062e-08	10.3980912711735
